time_local,Actual,LinReg,XGBoost,LinReg_norm,XGB_norm
2026-06-10 19:00:00,11606,13092.12498005772,17015.004,14916.27960455801,17917.69622170925
2026-06-10 20:00:00,2515,7786.606766237483,10888.6875,8681.172387940056,11526.871992230415
2026-06-10 21:00:00,-45,2047.4330584321042,2336.4448,1316.0506121717453,2173.539388179779
2026-06-10 22:00:00,-66,1688.7924021883573,485.26392,1020.256462309722,505.32010632380843
2026-06-10 23:00:00,-62,1373.9395413465418,208.80682,753.835374622393,277.8566224668175
2026-06-11 00:00:00,-61,1383.0017522421313,141.47934,723.2351103602199,230.6648858487606
2026-06-11 01:00:00,-60,1279.2900622234301,116.09753,537.2667094466204,151.8765704156831
2026-06-11 02:00:00,-60,1051.99253069929,81.75166,338.67702380981314,63.378319644369185
2026-06-11 03:00:00,-61,710.5660675525914,76.08563,84.89211059278912,76.87527829129249
2026-06-11 04:00:00,-61,648.7296521876997,0.0,233.794519884921,0.0
2026-06-11 05:00:00,-61,385.43890587773467,29.446608,117.56530322555356,11.66972105205059
2026-06-11 06:00:00,76,591.8791923060189,1202.7076,305.3741305791889,1508.942607998848
2026-06-11 07:00:00,4915,5970.9774840065475,1852.7086,7177.5357114506805,1752.7187946885824
2026-06-11 08:00:00,14223,10899.030152222293,7020.1226,12586.80723992754,6933.800940096378
2026-06-11 09:00:00,18168,13452.454973945212,14860.839,15333.36322672526,16928.703699469566
2026-06-11 10:00:00,20110,15337.858685768548,18075.656,16910.26845638365,19327.32344865799
2026-06-11 11:00:00,20895,16554.678667841614,18879.523,17763.233713356072,19607.94311952591
2026-06-11 12:00:00,21497,17696.941688517123,19301.6,18675.677603897973,20197.552856326103
2026-06-11 13:00:00,21536,18451.714252213198,19659.742,19233.705191773464,20659.369378209114
2026-06-11 14:00:00,21502,19732.567332710205,19451.758,20318.488327476905,20626.386976003647
2026-06-11 15:00:00,20912,19914.550749558046,19480.666,20538.346404989752,20936.815673708916
2026-06-11 16:00:00,19865,19551.39324810808,19628.064,20436.769624992376,21329.92246079445
2026-06-11 17:00:00,17447,18184.25384804052,18848.516,19382.052227767712,20815.508093833923
2026-06-11 18:00:00,14217,16317.911552400037,18251.936,17839.661639546095,19397.26086831093
2026-06-11 19:00:00,8904,13404.063100780899,16433.61,14958.075201784668,17949.5780313015
2026-06-11 20:00:00,2127,8002.262316948463,10405.869,8794.349833308279,10909.599384188652
2026-06-11 21:00:00,-44,2335.1549203302484,2117.2603,1473.1458821222645,2066.064554154873
2026-06-11 22:00:00,-54,2064.5700492887727,602.33203,1183.6696605773695,542.5807347558439
2026-06-11 23:00:00,-50,1758.9052259460223,358.67535,1064.8228958673621,268.2313709333539
2026-06-12 00:00:00,-50,1244.1217103854315,101.88916,707.1459265149678,23.636802738532424
2026-06-12 01:00:00,-49,1085.6602248013178,58.922417,589.3779308596838,60.93413806334138
2026-06-12 02:00:00,-49,850.2557629006087,0.0,377.9713916482267,21.700112375197932
2026-06-12 03:00:00,-49,531.8836915587735,0.0,132.15669767735994,0.0
2026-06-12 04:00:00,-49,658.8899436365873,52.90895,228.08322042889753,0.0
2026-06-12 05:00:00,-50,1135.0468666348816,66.71497,711.9851054842464,0.0
2026-06-12 06:00:00,8,737.8453431725757,1483.8867,352.2808785922901,1766.1289915889502
2026-06-12 07:00:00,4023,6288.027286711544,2178.4646,7407.408102631716,3419.1740575134754
2026-06-12 08:00:00,13097,10717.08599433699,7206.791,12300.783943805127,7411.585881590843
2026-06-12 09:00:00,18001,14364.204556098299,15149.642,16142.178319507564,16807.19303405285
2026-06-12 10:00:00,19310,16624.186484006343,18286.014,18237.962027401954,20302.01612830162
2026-06-12 11:00:00,20777,17907.817475299416,19094.607,19211.70438162934,20570.074630856514
2026-06-12 12:00:00,20851,20152.570142337612,19270.373,21042.843591932047,20390.025540709496
2026-06-12 13:00:00,20738,21025.569657382046,19515.69,21781.056904051937,20609.99338698387
2026-06-12 14:00:00,20581,21252.888094108435,19693.303,21870.747065835276,20684.090784668922
2026-06-12 15:00:00,20275,20617.760854336113,20015.879,21305.414922733533,21158.06361401081
2026-06-12 16:00:00,19544,19833.432329449686,19612.324,20768.837736495112,20945.653170347214
2026-06-12 17:00:00,18231,18387.1741730196,18585.957,19647.605428842537,20546.840334653854
2026-06-12 18:00:00,16132,16291.273143321872,17960.604,17787.952125140448,19042.353816509247
2026-06-12 19:00:00,10568,12953.977522736834,15510.259,14514.964418538897,17198.8716711998
2026-06-12 20:00:00,2388,7186.6517950410525,8726.526,7623.441626926307,8448.694609582424
2026-06-12 21:00:00,101,2289.94890252397,1569.0204,1356.165564672787,1647.1978401094675
2026-06-12 22:00:00,72,1831.1431923100781,47.355408,889.0782161231982,115.76871857326478
2026-06-12 23:00:00,-19,1706.1423350811965,151.65341,869.0967044307896,215.53988540545106
2026-06-13 00:00:00,-20,1666.811514025616,297.59653,853.7888071234427,350.8874320834875
2026-06-13 01:00:00,-19,1326.3314776041816,152.35768,639.469983193143,191.92990142293274
2026-06-13 02:00:00,-19,1097.2864012043801,128.90498,528.7935463072404,89.87440098449588
2026-06-13 03:00:00,-19,893.0793386434161,50.365685,340.74013461470116,0.0
2026-06-13 04:00:00,-21,677.492591169148,0.0,24.814093067601682,0.0
2026-06-13 05:00:00,-21,225.18751793648426,0.0,0.0,0.0
2026-06-13 06:00:00,86,847.5722551850467,1615.2677,550.8982401214315,1768.3298492580652
2026-06-13 07:00:00,4740,6930.337526872809,3016.1572,8355.612897108163,3353.035320162773
2026-06-13 08:00:00,14160,11389.104581962829,8857.431,13396.465213276806,9938.37750196457
2026-06-13 09:00:00,18936,14383.045466827083,15345.312,16260.379024008003,17388.274488329887
2026-06-13 10:00:00,20659,16550.321780327264,18281.354,18116.271317439663,19668.774445533752
2026-06-13 11:00:00,21823,17918.53217911978,19467.898,19113.86840139802,20917.432141423225
2026-06-13 12:00:00,22253,19519.692639370045,19665.174,20265.19920733435,21029.81181883812
2026-06-13 13:00:00,22077,20233.278762963302,19914.135,20939.60406842378,21360.997386217117
2026-06-13 14:00:00,22102,20353.76955492788,19786.826,20999.61300407247,21512.800498068333
2026-06-13 15:00:00,21698,20075.511360191158,19517.223,20856.299688607072,21385.901537656784
2026-06-13 16:00:00,20924,19458.178392640773,19784.31,20523.060115776603,21800.25271344185
2026-06-13 17:00:00,19779,18259.15862699394,18967.488,19650.231705668342,21247.761488437653
2026-06-13 18:00:00,17439,16564.889605240543,18255.29,18223.77731382718,19922.941806435585
2026-06-13 19:00:00,11256,13725.929924960492,16195.397,15355.850328934881,18064.205555200577
2026-06-13 20:00:00,2400,8479.800213766252,10347.207,9118.159360089503,11665.088087201118
2026-06-13 21:00:00,-32,2709.8841732870487,1905.5968,1710.2468881545392,2073.101991020143
2026-06-13 22:00:00,-67,2331.886924317967,140.94826,1197.7309784608062,111.2529564499855
2026-06-13 23:00:00,-64,1672.646420043152,170.05602,799.270457499441,130.09452590625733
2026-06-14 00:00:00,-63,1271.373573664343,14.722616,450.7764823318386,79.77565915649757
2026-06-14 01:00:00,-61,1038.2941778268787,0.0,339.01022645499,7.7130599251249805
2026-06-14 02:00:00,-61,883.5707196853309,0.0,161.96347768395475,0.0
2026-06-14 03:00:00,-62,793.32601107555,0.0,153.75124682534565,0.0
2026-06-14 04:00:00,-63,656.9495573305039,0.0,23.452202195592598,0.0
2026-06-14 05:00:00,-63,705.3942190469343,0.0,305.31792361824444,0.0
2026-06-14 06:00:00,41,758.1662491436437,444.58862,245.7953626941792,530.5011351704597
2026-06-14 07:00:00,4744,7161.367239456498,1665.493,8648.123844049633,2165.4284688308835
2026-06-14 08:00:00,14262,11309.3537166447,8180.1626,13430.055147256406,9003.149844616652
2026-06-14 09:00:00,18900,14273.528425223994,14991.39,16331.302772637131,17358.794404566288
2026-06-14 10:00:00,20945,16528.59402041968,18047.049,18363.2644856907,20607.146759092808
2026-06-14 11:00:00,21861,17950.03318662375,19480.879,19458.57721183729,21251.454136371613
2026-06-14 12:00:00,22007,19178.848666318678,19500.24,20327.883664891204,21238.73413145542
2026-06-14 13:00:00,22026,19855.58926927969,19665.137,20773.78430604978,21337.496547102928
2026-06-14 14:00:00,21971,20314.282704982914,19585.037,21142.766251125442,21349.209827959538
2026-06-14 15:00:00,21269,20297.88893693538,19475.883,21182.52240563109,21357.796826064587
2026-06-14 16:00:00,20378,19644.741783873116,19481.863,20766.285309578376,21513.78600001335
2026-06-14 17:00:00,19576,18376.7706635625,19045.762,19831.489293560426,21213.775598347187
2026-06-14 18:00:00,17365,16592.907388943164,18264.518,18288.34581260004,19621.748271882534
2026-06-14 19:00:00,11294,13607.147904355894,16693.38,15263.826170808848,18412.834494948387
2026-06-14 20:00:00,2604,8172.614798199866,10849.944,8919.7332933153,11791.256211042404
2026-06-14 21:00:00,-43,2311.9875549319604,1909.642,1376.4086241151622,2042.293449394405
2026-06-14 22:00:00,-69,1960.438846062204,143.8601,1062.2041202705248,174.29347573127598
2026-06-14 23:00:00,-64,1540.382526753935,28.57171,863.6038433108097,0.0
2026-06-15 00:00:00,-62,1447.4865548689659,13.76849,737.4533925244102,118.01492523914203
2026-06-15 01:00:00,-62,1269.7189262036345,0.0,617.412213501666,63.51927588577382
2026-06-15 02:00:00,-62,1157.7581357113113,0.0,495.70517923856755,0.0
2026-06-15 03:00:00,-63,937.1986223640379,0.0,349.24636622469126,0.0
2026-06-15 04:00:00,-63,741.8838856636903,0.0,201.46747074892303,0.0
2026-06-15 05:00:00,-63,587.9899658940658,25.831987,133.17381095670333,9.150286961637903
2026-06-15 06:00:00,27,797.4932894639369,734.058,402.0346886754275,908.92119852826
2026-06-15 07:00:00,4541,7025.1485938898,1831.6464,8566.183267881792,2030.4825136512518
2026-06-15 08:00:00,14380,11372.087664104398,8456.529,13554.604676225437,9212.549775391817
2026-06-15 09:00:00,18985,14401.937858781908,15956.282,16548.706970733634,18183.518936038017
2026-06-15 10:00:00,20843,16439.83197820306,18242.178,18308.78674227935,20592.02334970236
2026-06-15 11:00:00,21771,17670.160903850003,19351.676,19160.894122349266,21010.304595828056
2026-06-15 12:00:00,22362,18885.958672210596,19361.568,19981.415986731445,21342.05532258749
2026-06-15 13:00:00,22341,19663.696105060917,18651.28,20612.2011242443,20522.902794241905
2026-06-15 14:00:00,22029,20066.609608053113,18929.422,20922.40385650118,20814.21551012993
2026-06-15 15:00:00,21280,19887.99555974186,19368.053,20928.257509554936,21397.070197105408
2026-06-15 16:00:00,20088,19158.13161014847,19507.215,20483.828190924974,21301.784005522728
2026-06-15 17:00:00,19090,17902.834165717446,18317.066,19463.732063250533,20382.26405954361
2026-06-15 18:00:00,17108,15915.083028569206,17839.121,17695.574239117203,19114.939984202385
2026-06-15 19:00:00,11665,13015.44902858926,16117.405,14798.077684641383,17779.549773573875
2026-06-15 20:00:00,2571,7852.53437366334,10002.631,8635.913944383463,11029.321027994156
2026-06-15 21:00:00,-41,1940.90809762146,1912.9626,941.3986928336175,2056.21687451005
2026-06-15 22:00:00,-67,1702.4075056016964,68.08332,712.87962745827,143.44678808469325
2026-06-15 23:00:00,-63,1411.2062393789174,0.0,517.2961849036366,3.222729115455877
2026-06-16 00:00:00,-62,1270.116177887805,0.0,391.2783654248854,22.001113641774282
